mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.5253919124603271,0.008407867183713736,0.011376237869262696,0.00015165008006095407,1,{'model__alpha': 1},-3.1307258252964014,-3.5870469098108297,-3.343415369556339,-3.5744170114409086,-3.8890945437344566,-3.5049399319677876,0.25505676545361655,1,-3.5136244415698843,-3.360551977082527,-3.375411429962002,-3.404058022112058,-3.365302131302461,-3.403789600405786,0.0569558816806745
0.5250574111938476,0.008904199093190845,0.011378288269042969,0.00014200175344860277,2,{'model__alpha': 2},-3.2064213760898053,-3.7337555198425925,-3.5113150522241763,-3.606066721078713,-4.022398604889408,-3.6159914548249388,0.26752138068927495,2,-3.665445755473363,-3.4730422166372947,-3.597431118619514,-3.5171844871029996,-3.478062231636207,-3.546233161893876,0.07440549569444746
0.5280823230743408,0.005279641572526604,0.011494588851928712,0.00016747681820810593,3,{'model__alpha': 3},-3.3169196863947605,-3.8357462492167786,-3.673682714350003,-3.6149574725651785,-4.121379359098181,-3.71253709632498,0.2645286646839932,3,-3.7827804489891848,-3.577046975751602,-3.679415731236969,-3.6371042808949907,-3.56637461379336,-3.6485444101332214,0.07869814191593867
0.5273572921752929,0.0022987091288414487,0.012580680847167968,0.0018297634837245716,4,{'model__alpha': 4},-3.371965567075219,-3.9217425249100573,-3.7534562944107956,-3.6170833289715953,-4.1221243586592955,-3.757274414805393,0.25624061641408724,4,-3.8378295968751543,-3.6368793414530485,-3.734047419120876,-3.7043945398602673,-3.6162809482225047,-3.705886369106371,0.07873421996030097
0.5425427913665771,0.02522256749801921,0.011669397354125977,0.00021362011984114117,5,{'model__alpha': 5},-3.418648277223413,-3.978348945966327,-3.786264791593066,-3.6317036758340024,-4.112718516459333,-3.785536841415228,0.24596615516164994,5,-3.8636482892076516,-3.6584462548351375,-3.7607910262798145,-3.7354637025426087,-3.640876954977993,-3.7318452455686413,0.07985691641685173
0.5476725578308106,0.03244881868757972,0.015497303009033203,0.007710257545035079,6,{'model__alpha': 6},-3.4838193673382825,-4.047047897451939,-3.837421038547753,-3.6573006032245345,-4.10462599603969,-3.8260429805204397,0.2333118605485349,6,-3.896894308094787,-3.693431834769594,-3.7919169552142344,-3.7706880573317023,-3.6771332417761013,-3.766012879437284,0.07872791732729614
0.5600563526153565,0.04464746933178224,0.011517906188964843,0.00021426366645870175,7,{'model__alpha': 7},-3.56011189954604,-4.126330348759644,-3.8775693598297383,-3.6941663337304815,-4.098795069269493,-3.871394602227079,0.22138117130659057,7,-3.940901553666923,-3.7358505421022485,-3.821945903382957,-3.821175955759689,-3.7264829907250845,-3.8092713891273804,0.07729605672080572
0.6061016082763672,0.12008961457396992,0.012027740478515625,0.00034427913601304454,8,{'model__alpha': 8},-3.6400356213573186,-4.211264613492175,-3.9209197964003533,-3.7512840531480496,-4.096961721820799,-3.9240931612437393,0.21114579146837983,8,-3.9923364368700427,-3.7925063080136074,-3.860021650604686,-3.877965649283646,-3.787238347915788,-3.8620136785375543,0.07438424498790769
0.5392311573028564,0.0048124217348183285,0.011601400375366212,0.00020448673261808806,9,{'model__alpha': 9},-3.6878269648801565,-4.30494572244331,-3.967656473545419,-3.7907423248771277,-4.102063788521266,-3.970647054853456,0.21972155824005457,9,-4.031379818761526,-3.8563637768390606,-3.905056166691256,-3.9210270335892417,-3.856805583839929,-3.9141264759442023,0.06403194310207119
