mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_mlp__optimizer__learning_rate,param_mlp__nlayers,param_mlp__hiddens,param_mlp__dropouts,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
2.0740667819976806,0.29971623966485383,0.0681309700012207,0.0009852515474759222,0.001,4,"(8, 16, 4, 16, 4, 16)",[0.  0.1 0.1 0.  0.  0.3],"{'mlp__optimizer__learning_rate': 0.001, 'mlp__nlayers': 4, 'mlp__hiddens': (8, 16, 4, 16, 4, 16), 'mlp__dropouts': array([0. , 0.1, 0.1, 0. , 0. , 0.3])}",-3.7487966084506343,-3.844588624722841,-3.4302903765068677,-2.9484726408661386,-4.376149100748697,-3.669659470259036,0.4718894997021041,28,-3.303508698281043,-3.4693514775729573,-3.0978468875968397,-3.089462797591204,-4.086803088093325,-3.409394589827074,0.36690795750111577
1.4848245620727538,0.1373630523364821,0.07520027160644531,0.0010799876932716228,0.005,5,"(8, 16, 8, 32, 16, 8)",[0.  0.2 0.2 0.3 0.  0.1],"{'mlp__optimizer__learning_rate': 0.005, 'mlp__nlayers': 5, 'mlp__hiddens': (8, 16, 8, 32, 16, 8), 'mlp__dropouts': array([0. , 0.2, 0.2, 0.3, 0. , 0.1])}",-3.1941033276417214,-3.6034419170775704,-3.5434141641252026,-4.589697773346614,-3.48841147011512,-3.683813730461246,0.4742986164319491,30,-2.9691884551564205,-2.899977872110586,-3.489648826945154,-4.43516498422779,-3.31010421219289,-3.4208168701265675,0.5515684390081907
1.5456535339355468,0.2001341813069814,0.06984844207763671,0.0006906547094598832,0.005,4,"(4, 4, 8, 16, 64, 16)",[0.  0.3 0.2 0.2 0.  0.1],"{'mlp__optimizer__learning_rate': 0.005, 'mlp__nlayers': 4, 'mlp__hiddens': (4, 4, 8, 16, 64, 16), 'mlp__dropouts': array([0. , 0.3, 0.2, 0.2, 0. , 0.1])}",-4.032762839887442,-3.6690454700407438,-3.6900660263478424,-3.4216823583050506,-3.8073888093458503,-3.724189100785386,0.19892484884237344,34,-4.076120347301296,-3.2049121801532685,-3.2804395596488582,-3.612611490618596,-3.8038296701983674,-3.5955826495840766,0.3245032710985448
1.4070480346679688,0.058880567600068455,0.08196802139282226,0.005463830659941079,0.005,6,"(16, 64, 8, 32, 64, 16)",[0.2 0.3 0.  0.2 0.1 0.2],"{'mlp__optimizer__learning_rate': 0.005, 'mlp__nlayers': 6, 'mlp__hiddens': (16, 64, 8, 32, 64, 16), 'mlp__dropouts': array([0.2, 0.3, 0. , 0.2, 0.1, 0.2])}",-4.286118102885595,-3.6326868790673426,-3.4613657034952134,-3.3564831908095734,-3.9031252286692135,-3.7279558209853874,0.3347739032038475,35,-3.708094444771022,-3.1321008852995154,-3.468538899918853,-3.515534558474431,-3.3521337674271208,-3.4352805111781883,0.19016074328619217
1.2903414249420166,0.10382795410414922,0.06929497718811035,0.0022599044195370484,0.005,4,"(16, 32, 64, 32, 16, 64)",[0.2 0.2 0.2 0.  0.3 0. ],"{'mlp__optimizer__learning_rate': 0.005, 'mlp__nlayers': 4, 'mlp__hiddens': (16, 32, 64, 32, 16, 64), 'mlp__dropouts': array([0.2, 0.2, 0.2, 0. , 0.3, 0. ])}",-4.278897225285098,-3.823924246074072,-2.969428782053463,-3.934856663684115,-3.644387293247577,-3.7302988420688648,0.4330990295937624,37,-3.993858099959327,-3.1698821748014354,-2.8087347176932247,-4.060847821592112,-3.6079922712961836,-3.528263017068457,0.48019577484755105
1.5300410270690918,0.2460177626329906,0.0797337532043457,0.005308349976947015,0.005,6,"(16, 16, 8, 16, 64, 8)",[0.  0.3 0.3 0.2 0.  0. ],"{'mlp__optimizer__learning_rate': 0.005, 'mlp__nlayers': 6, 'mlp__hiddens': (16, 16, 8, 16, 64, 8), 'mlp__dropouts': array([0. , 0.3, 0.3, 0.2, 0. , 0. ])}",-4.242632667258007,-3.9077915785575823,-3.659752360376243,-3.694567751124648,-3.6785673442569586,-3.836662340314688,0.22196996010671358,45,-4.3940144431484205,-3.0670839878207343,-3.59390006719287,-3.9702994392937,-3.805947940674245,-3.766249175625994,0.43722715107211196
1.5025568962097169,0.10772141861599868,0.07962431907653808,0.003246179387234576,0.001,6,"(32, 16, 64, 64, 32, 32)",[0.  0.1 0.  0.3 0.1 0. ],"{'mlp__optimizer__learning_rate': 0.001, 'mlp__nlayers': 6, 'mlp__hiddens': (32, 16, 64, 64, 32, 32), 'mlp__dropouts': array([0. , 0.1, 0. , 0.3, 0.1, 0. ])}",-4.260487926916737,-4.005700929285268,-3.378614565327129,-3.6445279556983157,-4.031619292871027,-3.864190134019695,0.31277623776797,47,-4.088622546979769,-3.439558086861157,-3.575927823946385,-3.251769269766052,-3.628870767593384,-3.5969496990293495,0.27825337790914484
1.379140043258667,0.08812431151169138,0.07953252792358398,0.003351070436227163,0.005,6,"(8, 8, 32, 8, 8, 16)",[0.  0.1 0.  0.2 0.2 0. ],"{'mlp__optimizer__learning_rate': 0.005, 'mlp__nlayers': 6, 'mlp__hiddens': (8, 8, 32, 8, 8, 16), 'mlp__dropouts': array([0. , 0.1, 0. , 0.2, 0.2, 0. ])}",-3.8368223459045745,-4.593417548966538,-3.8716542565350975,-3.40032165315555,-3.905593574707365,-3.9215618758538247,0.38288587341291935,49,-3.5775033852061293,-3.8241369872942648,-3.5552678793255748,-3.6138865084642924,-3.7335432890230194,-3.660867609862656,0.10222207675352377
1.781325674057007,0.12413890431555229,0.07868099212646484,0.0011204249616244878,0.001,6,"(4, 32, 16, 32, 64, 32)",[0.  0.2 0.  0.  0.  0.3],"{'mlp__optimizer__learning_rate': 0.001, 'mlp__nlayers': 6, 'mlp__hiddens': (4, 32, 16, 32, 64, 32), 'mlp__dropouts': array([0. , 0.2, 0. , 0. , 0. , 0.3])}",-3.841363463988591,-3.5429403759315368,-4.300887245311633,-4.061229571341426,-3.986393558906597,-3.9465628430959567,0.25070250571483044,50,-3.658224824861621,-3.3064837169918206,-3.938357891739392,-4.235331753556715,-3.8271019949136535,-3.7931000364126404,0.30750988094102816
2.078300952911377,0.35015972584072824,0.06961607933044434,0.002227521631564948,0.001,3,"(16, 8, 16, 16, 16, 4)",[0.1 0.2 0.3 0.  0.3 0.3],"{'mlp__optimizer__learning_rate': 0.001, 'mlp__nlayers': 3, 'mlp__hiddens': (16, 8, 16, 16, 16, 4), 'mlp__dropouts': array([0.1, 0.2, 0.3, 0. , 0.3, 0.3])}",-4.2337272525849885,-3.8371883781266347,-3.82485825076911,-4.33355555528526,-3.6664944187560367,-3.9791647711044065,0.2577306471914009,52,-3.806590434133811,-3.5127255024216866,-3.8320037404388683,-3.9330078200022376,-3.433692749168312,-3.7036040492329834,0.19442504764317484
1.5779617786407472,0.3286363269508373,0.08577108383178711,0.011448820268775148,0.005,6,"(32, 16, 32, 16, 64, 8)",[0.1 0.3 0.3 0.3 0.1 0. ],"{'mlp__optimizer__learning_rate': 0.005, 'mlp__nlayers': 6, 'mlp__hiddens': (32, 16, 32, 16, 64, 8), 'mlp__dropouts': array([0.1, 0.3, 0.3, 0.3, 0.1, 0. ])}",-3.9295043313281783,-3.808650181921453,-3.4185100950439113,-3.4316307158798462,-5.404335666293786,-3.9985261980934355,0.7314241379721879,54,-4.026566724729277,-3.4708666881540435,-3.4085659418939893,-3.492128455885381,-5.077090331826966,-3.8950436284979317,0.6314206183357882
1.64743914604187,0.057403471687697036,0.07455520629882813,0.0010307616957100235,0.001,6,"(8, 64, 8, 16, 16, 4)",[0.  0.  0.1 0.  0.1 0.1],"{'mlp__optimizer__learning_rate': 0.001, 'mlp__nlayers': 6, 'mlp__hiddens': (8, 64, 8, 16, 16, 4), 'mlp__dropouts': array([0. , 0. , 0.1, 0. , 0.1, 0.1])}",-3.986690592914852,-3.8413384210013306,-3.9285912885863925,-3.872301340096896,-4.46894273622023,-4.01957287576394,0.23010805779001853,55,-3.5095486977644956,-3.720098830872416,-3.881995069231752,-3.8307261489961975,-4.027581904063199,-3.7939901301856125,0.17322030700227567
2.262393856048584,1.964590111448799,0.06972131729125977,0.002386533132872727,0.005,4,"(64, 4, 64, 4, 4, 32)",[0.  0.1 0.1 0.3 0.2 0.1],"{'mlp__optimizer__learning_rate': 0.005, 'mlp__nlayers': 4, 'mlp__hiddens': (64, 4, 64, 4, 4, 32), 'mlp__dropouts': array([0. , 0.1, 0.1, 0.3, 0.2, 0.1])}",-3.6834495704609185,-3.860013070536962,-3.309316794481955,-3.6973496331345186,-5.793408939782649,-4.068707601679401,0.8810394999612685,56,-3.042401576713395,-3.743023642901645,-3.1093410649742586,-3.5794791058378794,-6.0308313104348095,-3.9010153401723975,1.0980372258164168
1.8192481517791748,0.4346270615946303,0.06685290336608887,0.0022641464298480624,0.001,3,"(8, 64, 32, 16, 32, 32)",[0.3 0.  0.3 0.3 0.2 0.2],"{'mlp__optimizer__learning_rate': 0.001, 'mlp__nlayers': 3, 'mlp__hiddens': (8, 64, 32, 16, 32, 32), 'mlp__dropouts': array([0.3, 0. , 0.3, 0.3, 0.2, 0.2])}",-3.931859413680614,-4.524248887751011,-3.658237781737281,-3.822363997312452,-4.4299061095149135,-4.073323237999254,0.3422787682400296,57,-3.9339993339548998,-4.095888655473886,-3.454254530530419,-3.8104741146504555,-4.124846196142311,-3.8838925661503945,0.24310112815311669
1.3409204483032227,0.1968451182866189,0.06886916160583496,0.009163995727200466,0.005,3,"(8, 4, 8, 16, 8, 4)",[0.1 0.3 0.2 0.2 0.3 0.3],"{'mlp__optimizer__learning_rate': 0.005, 'mlp__nlayers': 3, 'mlp__hiddens': (8, 4, 8, 16, 8, 4), 'mlp__dropouts': array([0.1, 0.3, 0.2, 0.2, 0.3, 0.3])}",-3.7090239373045537,-3.5102955914856957,-5.547428406987425,-3.9684066323035405,-3.9587297720195163,-4.138776868020146,0.7246265836476451,60,-3.604376443633616,-2.993531727804382,-5.108694858463475,-3.9393922337975003,-3.920404282165486,-3.913279909172892,0.6886374342610344
1.2629313468933105,0.06513283747571338,0.07393169403076172,0.002217197436671897,0.005,5,"(8, 8, 64, 8, 32, 32)",[0.3 0.  0.2 0.3 0.  0.2],"{'mlp__optimizer__learning_rate': 0.005, 'mlp__nlayers': 5, 'mlp__hiddens': (8, 8, 64, 8, 32, 32), 'mlp__dropouts': array([0.3, 0. , 0.2, 0.3, 0. , 0.2])}",-5.431517338607871,-4.568667074343154,-3.179307497752039,-4.339785993398864,-3.282065786959956,-4.160268738212376,0.8424504767338585,61,-5.637014674714094,-4.2891494995575785,-3.3634890991627846,-4.305179571875067,-3.2461865795656633,-4.168203884975037,0.8588919739433566
1.5171289920806885,0.10098386093402241,0.07503676414489746,0.0007433203077482766,0.001,6,"(64, 4, 8, 8, 64, 8)",[0.  0.2 0.  0.1 0.1 0.2],"{'mlp__optimizer__learning_rate': 0.001, 'mlp__nlayers': 6, 'mlp__hiddens': (64, 4, 8, 8, 64, 8), 'mlp__dropouts': array([0. , 0.2, 0. , 0.1, 0.1, 0.2])}",-3.883612083101534,-4.335478374326946,-3.39392945957288,-4.561751066631046,-4.768360818827478,-4.188626360491977,0.4942583284523874,62,-3.6327360788376604,-3.8619690933363033,-3.3270790791058147,-4.332282785673089,-4.422741017485446,-3.9153616108876625,0.41474363592963287
1.310590934753418,0.1599379686403815,0.06811466217041015,0.005472042213888721,0.005,3,"(8, 16, 4, 16, 16, 64)",[0.1 0.  0.3 0.  0.  0.3],"{'mlp__optimizer__learning_rate': 0.005, 'mlp__nlayers': 3, 'mlp__hiddens': (8, 16, 4, 16, 16, 64), 'mlp__dropouts': array([0.1, 0. , 0.3, 0. , 0. , 0.3])}",-3.8681132292116924,-3.4771524492440977,-5.137193579893686,-4.061311209715129,-5.346371073746812,-4.378028308362284,0.7329283788794725,66,-3.7807788698884304,-2.866881863659718,-4.889331531012905,-4.257324473728118,-5.24886424110496,-4.208636195878826,0.8403758270179605
2.399842405319214,0.5703493277099708,0.07127184867858886,0.0031064358705353732,0.001,4,"(4, 4, 32, 8, 8, 4)",[0.3 0.1 0.  0.3 0.1 0.2],"{'mlp__optimizer__learning_rate': 0.001, 'mlp__nlayers': 4, 'mlp__hiddens': (4, 4, 32, 8, 8, 4), 'mlp__dropouts': array([0.3, 0.1, 0. , 0.3, 0.1, 0.2])}",-3.713080720053084,-4.354574657027448,-4.403994933223203,-4.848443022355877,-5.826236585114694,-4.629265983554861,0.6994819516443337,67,-3.7922138609630816,-4.001749522524974,-3.9965522472548356,-5.039601500518466,-5.9440058743065185,-4.554824601113575,0.8202400205571825
1.7525458335876465,0.23101241917866908,0.07694363594055176,0.0019371625136984268,0.001,6,"(8, 64, 16, 64, 4, 16)",[0.1 0.3 0.3 0.1 0.1 0. ],"{'mlp__optimizer__learning_rate': 0.001, 'mlp__nlayers': 6, 'mlp__hiddens': (8, 64, 16, 64, 4, 16), 'mlp__dropouts': array([0.1, 0.3, 0.3, 0.1, 0.1, 0. ])}",-4.959478547309917,-4.091099980338675,-4.242868030627308,-4.746095006882298,-5.16732369401025,-4.64137305183369,0.41240479562356475,68,-4.600226970916498,-3.691846283086141,-4.298586169741062,-4.591487377251172,-5.152406995877021,-4.466910759374379,0.4758688361555176
2.769109582901001,0.1347351732643694,0.07928404808044434,0.0031353861810420867,0.0001,6,"(64, 8, 64, 32, 4, 64)",[0.  0.1 0.  0.2 0.1 0.3],"{'mlp__optimizer__learning_rate': 0.0001, 'mlp__nlayers': 6, 'mlp__hiddens': (64, 8, 64, 32, 4, 64), 'mlp__dropouts': array([0. , 0.1, 0. , 0.2, 0.1, 0.3])}",-4.518301998655392,-4.736373890548456,-4.549961645224316,-4.937100885239064,-4.808348916776063,-4.710017467288658,0.15767263605543447,69,-4.262498895631592,-4.325011372587068,-4.487672674133218,-4.733686066021946,-4.507603846175293,-4.463294570909823,0.16438388641780072
5.37209119796753,0.3458721741544859,0.05793862342834473,0.0022107066886333216,0.0001,1,"(32, 8, 8, 4, 16, 4)",[0.3 0.  0.1 0.1 0.  0.2],"{'mlp__optimizer__learning_rate': 0.0001, 'mlp__nlayers': 1, 'mlp__hiddens': (32, 8, 8, 4, 16, 4), 'mlp__dropouts': array([0.3, 0. , 0.1, 0.1, 0. , 0.2])}",-4.56227356512768,-4.5510190935187,-4.134825440620464,-4.87600768887254,-5.554420806745101,-4.735709318976897,0.47227619210811717,70,-4.626635255329465,-4.1952523557569155,-4.067453474841613,-4.284727681591993,-5.144371850610951,-4.463688123626188,0.3875483459116472
1.520439910888672,0.151488560125063,0.08015508651733398,0.007016318322041493,0.001,5,"(32, 32, 8, 8, 32, 16)",[0.  0.  0.1 0.3 0.1 0. ],"{'mlp__optimizer__learning_rate': 0.001, 'mlp__nlayers': 5, 'mlp__hiddens': (32, 32, 8, 8, 32, 16), 'mlp__dropouts': array([0. , 0. , 0.1, 0.3, 0.1, 0. ])}",-4.315630519958662,-5.2099120418027445,-5.074687111813905,-4.572842784789872,-4.55290545112735,-4.745195581898507,0.3393326332360204,71,-3.8998654702671236,-4.994592093105004,-4.869038739405565,-4.365901240224786,-4.432201795481072,-4.512319867696711,0.390587393992857
4.5772364139556885,0.8738997500735205,0.07086081504821777,0.0019156039127518724,0.0001,4,"(64, 16, 4, 4, 4, 64)",[0.  0.3 0.  0.1 0.  0. ],"{'mlp__optimizer__learning_rate': 0.0001, 'mlp__nlayers': 4, 'mlp__hiddens': (64, 16, 4, 4, 4, 64), 'mlp__dropouts': array([0. , 0.3, 0. , 0.1, 0. , 0. ])}",-5.147594937304721,-5.373254314089082,-4.267294537662027,-4.420317655682173,-4.517913582519364,-4.745275005451473,0.43404496611258825,72,-5.032434406211207,-4.7836185802548306,-4.198656188689686,-3.924725956111137,-4.367121986983773,-4.461311423650126,0.39896033657840196
4.654827308654785,1.0349277022607786,0.07596254348754883,0.0006510331779941099,0.0001,6,"(8, 32, 4, 32, 4, 32)",[0.1 0.1 0.  0.  0.  0.1],"{'mlp__optimizer__learning_rate': 0.0001, 'mlp__nlayers': 6, 'mlp__hiddens': (8, 32, 4, 32, 4, 32), 'mlp__dropouts': array([0.1, 0.1, 0. , 0. , 0. , 0.1])}",-4.205419303239499,-6.862930588114588,-4.7849886506544435,-3.7499474703470863,-4.492626502836467,-4.819182503038417,1.0774676882972505,73,-4.161263056981237,-6.74316999155055,-4.453613615249676,-3.7230664304285104,-4.294684282239278,-4.675159475289851,1.0621753274122323
4.841627788543701,0.6423656456887449,0.07195014953613281,0.009444290542526415,0.0001,4,"(4, 8, 64, 64, 16, 4)",[0.2 0.1 0.  0.  0.2 0.2],"{'mlp__optimizer__learning_rate': 0.0001, 'mlp__nlayers': 4, 'mlp__hiddens': (4, 8, 64, 64, 16, 4), 'mlp__dropouts': array([0.2, 0.1, 0. , 0. , 0.2, 0.2])}",-5.032172583549791,-5.553746457884742,-4.745000619315059,-4.464146178440449,-4.5832185820699385,-4.875656884251996,0.3889048508681861,74,-4.9852633613294595,-5.051864387910353,-4.647573892954008,-4.604249369989197,-4.588097525270389,-4.775409707490681,0.20059384665309807
5.8705174922943115,0.2757428407584042,0.06511797904968261,0.0014940311088953236,0.0001,2,"(16, 4, 16, 8, 32, 8)",[0.1 0.  0.3 0.2 0.  0. ],"{'mlp__optimizer__learning_rate': 0.0001, 'mlp__nlayers': 2, 'mlp__hiddens': (16, 4, 16, 8, 32, 8), 'mlp__dropouts': array([0.1, 0. , 0.3, 0.2, 0. , 0. ])}",-4.627315421155502,-5.164755739814467,-5.476131212565939,-4.86581967386548,-4.456828737467364,-4.91817015697375,0.3666873177529282,75,-4.383821032309402,-4.264166023278888,-5.404634815089169,-4.585190770510898,-4.508483680660216,-4.629259264369714,0.40280740282967714
4.6266356945037845,1.2027366190147746,0.0728762149810791,0.0007828492978123795,0.0001,5,"(4, 16, 64, 64, 64, 16)",[0.1 0.2 0.  0.3 0.1 0.2],"{'mlp__optimizer__learning_rate': 0.0001, 'mlp__nlayers': 5, 'mlp__hiddens': (4, 16, 64, 64, 64, 16), 'mlp__dropouts': array([0.1, 0.2, 0. , 0.3, 0.1, 0.2])}",-6.522488431557411,-4.49010334066589,-4.085802211298708,-4.579607991086199,-4.914701920593762,-4.918540779040394,0.8443400268144119,76,-6.403205448068296,-3.7557584069945125,-3.805933766820522,-4.307264440794981,-5.557700855047716,-4.765972583545206,1.0449866488064163
3.7111048221588137,0.8641770901328573,0.07875747680664062,0.005837050422012317,0.0001,5,"(32, 64, 32, 4, 4, 8)",[0.3 0.3 0.  0.1 0.  0.1],"{'mlp__optimizer__learning_rate': 0.0001, 'mlp__nlayers': 5, 'mlp__hiddens': (32, 64, 32, 4, 4, 8), 'mlp__dropouts': array([0.3, 0.3, 0. , 0.1, 0. , 0.1])}",-5.027965165668759,-4.83402161106464,-4.683461879417545,-5.324767445025417,-4.78867122576354,-4.93177746538798,0.22600417292187863,77,-5.064423186514809,-4.292846971940213,-4.59633496865653,-4.934297808250053,-4.6109207243393024,-4.6997647319401805,0.27282030327635687
4.20533013343811,0.6620026097820438,0.0759521484375,0.004268224050683207,0.0001,5,"(32, 4, 32, 16, 8, 64)",[0.  0.  0.3 0.  0.3 0.2],"{'mlp__optimizer__learning_rate': 0.0001, 'mlp__nlayers': 5, 'mlp__hiddens': (32, 4, 32, 16, 8, 64), 'mlp__dropouts': array([0. , 0. , 0.3, 0. , 0.3, 0.2])}",-5.209239906190133,-5.201022815049801,-4.086292544509805,-5.032858128648768,-5.153119169631291,-4.93650651280596,0.4297489608778468,78,-4.749343492401103,-4.827422192635041,-3.885273772516928,-4.718909021558917,-5.010940763164479,-4.638377848455294,0.3900013545247472
1.870194387435913,0.2675673166118084,0.07009592056274414,0.0024821820656112962,0.001,4,"(32, 4, 4, 32, 8, 32)",[0.2 0.3 0.1 0.  0.2 0.3],"{'mlp__optimizer__learning_rate': 0.001, 'mlp__nlayers': 4, 'mlp__hiddens': (32, 4, 4, 32, 8, 32), 'mlp__dropouts': array([0.2, 0.3, 0.1, 0. , 0.2, 0.3])}",-4.693188737917207,-4.088666968715646,-4.790373550335827,-5.32227256637323,-5.834921533542905,-4.945884671376963,0.5924382707253305,79,-4.5376798828958815,-3.6651569963986756,-4.578928813688351,-5.228544512357868,-5.61009241803383,-4.724080524674921,0.6658279428256819
